"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"carros.nlogo"
"densidad_flujo"
"10/26/2024 14:51:22:496 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","metrica_flujo"
"285","aleatoria","29","0.0045","aleatoria","0.026","2200","3.372093023255814"
"290","aleatoria","29","0.0045","aleatoria","0.026","1150","3.3181818181818183"
"287","aleatoria","29","0.0045","aleatoria","0.026","1600","3.4193548387096775"
"288","aleatoria","29","0.0045","aleatoria","0.026","1450","3.357142857142857"
"289","aleatoria","29","0.0045","aleatoria","0.026","1400","3.4814814814814814"
"286","aleatoria","29","0.0045","aleatoria","0.026","700","3.230769230769231"
"285","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3636363636363638"
"290","aleatoria","29","0.0045","aleatoria","0.026","1200","3.391304347826087"
"287","aleatoria","29","0.0045","aleatoria","0.026","1650","3.46875"
"288","aleatoria","29","0.0045","aleatoria","0.026","1500","3.3448275862068964"
"289","aleatoria","29","0.0045","aleatoria","0.026","1450","3.5"
"286","aleatoria","29","0.0045","aleatoria","0.026","750","3.2857142857142856"
"285","aleatoria","29","0.0045","aleatoria","0.026","2300","3.311111111111111"
"290","aleatoria","29","0.0045","aleatoria","0.026","1250","3.3333333333333335"
"287","aleatoria","29","0.0045","aleatoria","0.026","1700","3.515151515151515"
"288","aleatoria","29","0.0045","aleatoria","0.026","1550","3.4"
"289","aleatoria","29","0.0045","aleatoria","0.026","1500","3.5517241379310347"
"286","aleatoria","29","0.0045","aleatoria","0.026","800","3.3333333333333335"
"285","aleatoria","29","0.0045","aleatoria","0.026","2350","3.3043478260869565"
"290","aleatoria","29","0.0045","aleatoria","0.026","1300","3.32"
"287","aleatoria","29","0.0045","aleatoria","0.026","1750","3.588235294117647"
"288","aleatoria","29","0.0045","aleatoria","0.026","1600","3.4516129032258065"
"289","aleatoria","29","0.0045","aleatoria","0.026","1550","3.5"
"286","aleatoria","29","0.0045","aleatoria","0.026","850","3.1875"
"285","aleatoria","29","0.0045","aleatoria","0.026","2400","3.3404255319148937"
"290","aleatoria","29","0.0045","aleatoria","0.026","1350","3.3846153846153846"
"287","aleatoria","29","0.0045","aleatoria","0.026","1800","3.5714285714285716"
"288","aleatoria","29","0.0045","aleatoria","0.026","1650","3.46875"
"289","aleatoria","29","0.0045","aleatoria","0.026","1600","3.4838709677419355"
"285","aleatoria","29","0.0045","aleatoria","0.026","2450","3.375"
"286","aleatoria","29","0.0045","aleatoria","0.026","900","3.235294117647059"
"290","aleatoria","29","0.0045","aleatoria","0.026","1400","3.3333333333333335"
"287","aleatoria","29","0.0045","aleatoria","0.026","1850","3.4722222222222223"
"288","aleatoria","29","0.0045","aleatoria","0.026","1700","3.4242424242424243"
"289","aleatoria","29","0.0045","aleatoria","0.026","1650","3.4375"
"285","aleatoria","29","0.0045","aleatoria","0.026","2500","3.36734693877551"
"286","aleatoria","29","0.0045","aleatoria","0.026","950","3.3333333333333335"
"290","aleatoria","29","0.0045","aleatoria","0.026","1450","3.2857142857142856"
"287","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4054054054054053"
"288","aleatoria","29","0.0045","aleatoria","0.026","1750","3.411764705882353"
"289","aleatoria","29","0.0045","aleatoria","0.026","1700","3.4545454545454546"
"285","aleatoria","29","0.0045","aleatoria","0.026","2550","3.36"
"286","aleatoria","29","0.0045","aleatoria","0.026","1000","3.3157894736842106"
"290","aleatoria","29","0.0045","aleatoria","0.026","1500","3.3448275862068964"
"287","aleatoria","29","0.0045","aleatoria","0.026","1950","3.4210526315789473"
"288","aleatoria","29","0.0045","aleatoria","0.026","1800","3.342857142857143"
"289","aleatoria","29","0.0045","aleatoria","0.026","1750","3.4411764705882355"
"285","aleatoria","29","0.0045","aleatoria","0.026","2600","3.3333333333333335"
"286","aleatoria","29","0.0045","aleatoria","0.026","1050","3.25"
"290","aleatoria","29","0.0045","aleatoria","0.026","1550","3.3333333333333335"
"287","aleatoria","29","0.0045","aleatoria","0.026","2000","3.4358974358974357"
"289","aleatoria","29","0.0045","aleatoria","0.026","1800","3.4857142857142858"
"285","aleatoria","29","0.0045","aleatoria","0.026","2650","3.3076923076923075"
"286","aleatoria","29","0.0045","aleatoria","0.026","1100","3.3333333333333335"
"290","aleatoria","29","0.0045","aleatoria","0.026","1600","3.3225806451612905"
"287","aleatoria","29","0.0045","aleatoria","0.026","2050","3.5"
"289","aleatoria","29","0.0045","aleatoria","0.026","1850","3.4722222222222223"
"285","aleatoria","29","0.0045","aleatoria","0.026","2700","3.30188679245283"
"286","aleatoria","29","0.0045","aleatoria","0.026","1150","3.3181818181818183"
"290","aleatoria","29","0.0045","aleatoria","0.026","1650","3.34375"
"287","aleatoria","29","0.0045","aleatoria","0.026","2100","3.5365853658536586"
"289","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4594594594594597"
"285","aleatoria","29","0.0045","aleatoria","0.026","2750","3.3333333333333335"
"286","aleatoria","29","0.0045","aleatoria","0.026","1200","3.260869565217391"
"290","aleatoria","29","0.0045","aleatoria","0.026","1700","3.393939393939394"
"287","aleatoria","29","0.0045","aleatoria","0.026","2150","3.5"
"289","aleatoria","29","0.0045","aleatoria","0.026","1950","3.4210526315789473"
"285","aleatoria","29","0.0045","aleatoria","0.026","2800","3.3636363636363638"
"286","aleatoria","29","0.0045","aleatoria","0.026","1250","3.25"
"290","aleatoria","29","0.0045","aleatoria","0.026","1750","3.2941176470588234"
"287","aleatoria","29","0.0045","aleatoria","0.026","2200","3.4186046511627906"
"289","aleatoria","29","0.0045","aleatoria","0.026","2000","3.41025641025641"
"285","aleatoria","29","0.0045","aleatoria","0.026","2850","3.357142857142857"
"286","aleatoria","29","0.0045","aleatoria","0.026","1300","3.32"
"290","aleatoria","29","0.0045","aleatoria","0.026","1800","3.3142857142857145"
"287","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3863636363636362"
"289","aleatoria","29","0.0045","aleatoria","0.026","2050","3.425"
"285","aleatoria","29","0.0045","aleatoria","0.026","2900","3.3684210526315788"
"286","aleatoria","29","0.0045","aleatoria","0.026","1350","3.269230769230769"
"290","aleatoria","29","0.0045","aleatoria","0.026","1850","3.3333333333333335"
"287","aleatoria","29","0.0045","aleatoria","0.026","2300","3.4"
"289","aleatoria","29","0.0045","aleatoria","0.026","2100","3.4390243902439024"
"285","aleatoria","29","0.0045","aleatoria","0.026","2950","3.3275862068965516"
"286","aleatoria","29","0.0045","aleatoria","0.026","1400","3.259259259259259"
"290","aleatoria","29","0.0045","aleatoria","0.026","1900","3.324324324324324"
"287","aleatoria","29","0.0045","aleatoria","0.026","2350","3.4347826086956523"
"289","aleatoria","29","0.0045","aleatoria","0.026","2150","3.4523809523809526"
"286","aleatoria","29","0.0045","aleatoria","0.026","1450","3.3214285714285716"
"285","aleatoria","29","0.0045","aleatoria","0.026","3000","3.305084745762712"
"290","aleatoria","29","0.0045","aleatoria","0.026","1950","3.3157894736842106"
"291","aleatoria","30","0.0045","aleatoria","0.026","0","0"
"287","aleatoria","29","0.0045","aleatoria","0.026","2400","3.4680851063829787"
"289","aleatoria","29","0.0045","aleatoria","0.026","2200","3.441860465116279"
"286","aleatoria","29","0.0045","aleatoria","0.026","1500","3.2758620689655173"
"290","aleatoria","29","0.0045","aleatoria","0.026","2000","3.358974358974359"
"291","aleatoria","30","0.0045","aleatoria","0.026","50","0"
"287","aleatoria","29","0.0045","aleatoria","0.026","2450","3.5208333333333335"
"289","aleatoria","29","0.0045","aleatoria","0.026","2250","3.4318181818181817"
"286","aleatoria","29","0.0045","aleatoria","0.026","1550","3.2333333333333334"
"290","aleatoria","29","0.0045","aleatoria","0.026","2050","3.35"
"291","aleatoria","30","0.0045","aleatoria","0.026","100","10"
"287","aleatoria","29","0.0045","aleatoria","0.026","2500","3.4489795918367347"
"289","aleatoria","29","0.0045","aleatoria","0.026","2300","3.4"
"286","aleatoria","29","0.0045","aleatoria","0.026","1600","3.2903225806451615"
"290","aleatoria","29","0.0045","aleatoria","0.026","2100","3.292682926829268"
"291","aleatoria","30","0.0045","aleatoria","0.026","150","6.5"
"287","aleatoria","29","0.0045","aleatoria","0.026","2550","3.4"
"289","aleatoria","29","0.0045","aleatoria","0.026","2350","3.391304347826087"
"286","aleatoria","29","0.0045","aleatoria","0.026","1650","3.34375"
"290","aleatoria","29","0.0045","aleatoria","0.026","2150","3.3095238095238093"
"291","aleatoria","30","0.0045","aleatoria","0.026","200","5.666666666666667"
"287","aleatoria","29","0.0045","aleatoria","0.026","2600","3.372549019607843"
"289","aleatoria","29","0.0045","aleatoria","0.026","2400","3.404255319148936"
"286","aleatoria","29","0.0045","aleatoria","0.026","1700","3.272727272727273"
"290","aleatoria","29","0.0045","aleatoria","0.026","2200","3.3488372093023258"
"291","aleatoria","30","0.0045","aleatoria","0.026","250","4.75"
"287","aleatoria","29","0.0045","aleatoria","0.026","2650","3.3846153846153846"
"289","aleatoria","29","0.0045","aleatoria","0.026","2450","3.4166666666666665"
"286","aleatoria","29","0.0045","aleatoria","0.026","1750","3.2941176470588234"
"290","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3181818181818183"
"291","aleatoria","30","0.0045","aleatoria","0.026","300","4.4"
"287","aleatoria","29","0.0045","aleatoria","0.026","2700","3.4150943396226414"
"289","aleatoria","29","0.0045","aleatoria","0.026","2500","3.4489795918367347"
"286","aleatoria","29","0.0045","aleatoria","0.026","1800","3.342857142857143"
"290","aleatoria","29","0.0045","aleatoria","0.026","2300","3.3333333333333335"
"291","aleatoria","30","0.0045","aleatoria","0.026","350","4.333333333333333"
"287","aleatoria","29","0.0045","aleatoria","0.026","2750","3.462962962962963"
"289","aleatoria","29","0.0045","aleatoria","0.026","2550","3.4"
"286","aleatoria","29","0.0045","aleatoria","0.026","1850","3.25"
"290","aleatoria","29","0.0045","aleatoria","0.026","2350","3.347826086956522"
"291","aleatoria","30","0.0045","aleatoria","0.026","400","4.428571428571429"
"287","aleatoria","29","0.0045","aleatoria","0.026","2800","3.4727272727272727"
"289","aleatoria","29","0.0045","aleatoria","0.026","2600","3.411764705882353"
"286","aleatoria","29","0.0045","aleatoria","0.026","1900","3.27027027027027"
"290","aleatoria","29","0.0045","aleatoria","0.026","2400","3.3191489361702127"
"291","aleatoria","30","0.0045","aleatoria","0.026","450","4.25"
"287","aleatoria","29","0.0045","aleatoria","0.026","2850","3.4107142857142856"
"289","aleatoria","29","0.0045","aleatoria","0.026","2650","3.3846153846153846"
"286","aleatoria","29","0.0045","aleatoria","0.026","1950","3.289473684210526"
"290","aleatoria","29","0.0045","aleatoria","0.026","2450","3.3125"
"291","aleatoria","30","0.0045","aleatoria","0.026","500","3.888888888888889"
"287","aleatoria","29","0.0045","aleatoria","0.026","2900","3.3684210526315788"
"289","aleatoria","29","0.0045","aleatoria","0.026","2700","3.3962264150943398"
"286","aleatoria","29","0.0045","aleatoria","0.026","2000","3.3076923076923075"
"290","aleatoria","29","0.0045","aleatoria","0.026","2500","3.326530612244898"
"291","aleatoria","30","0.0045","aleatoria","0.026","550","3.9"
"287","aleatoria","29","0.0045","aleatoria","0.026","2950","3.3620689655172415"
"289","aleatoria","29","0.0045","aleatoria","0.026","2750","3.388888888888889"
"286","aleatoria","29","0.0045","aleatoria","0.026","2050","3.275"
"290","aleatoria","29","0.0045","aleatoria","0.026","2550","3.32"
"287","aleatoria","29","0.0045","aleatoria","0.026","3000","3.389830508474576"
"291","aleatoria","30","0.0045","aleatoria","0.026","600","3.6363636363636362"
"289","aleatoria","29","0.0045","aleatoria","0.026","2800","3.418181818181818"
"292","aleatoria","30","0.0045","aleatoria","0.026","0","0"
"286","aleatoria","29","0.0045","aleatoria","0.026","2100","3.292682926829268"
"290","aleatoria","29","0.0045","aleatoria","0.026","2600","3.2941176470588234"
"291","aleatoria","30","0.0045","aleatoria","0.026","650","3.6666666666666665"
"289","aleatoria","29","0.0045","aleatoria","0.026","2850","3.4107142857142856"
"292","aleatoria","30","0.0045","aleatoria","0.026","50","0"
"286","aleatoria","29","0.0045","aleatoria","0.026","2150","3.3095238095238093"
"290","aleatoria","29","0.0045","aleatoria","0.026","2650","3.326923076923077"
"288","aleatoria","29","0.0045","aleatoria","0.026","1850","3.361111111111111"
"291","aleatoria","30","0.0045","aleatoria","0.026","700","3.769230769230769"
"289","aleatoria","29","0.0045","aleatoria","0.026","2900","3.4035087719298245"
"286","aleatoria","29","0.0045","aleatoria","0.026","2200","3.2790697674418605"
"290","aleatoria","29","0.0045","aleatoria","0.026","2700","3.358490566037736"
"288","aleatoria","29","0.0045","aleatoria","0.026","1900","3.4054054054054053"
"289","aleatoria","29","0.0045","aleatoria","0.026","2950","3.3793103448275863"
"291","aleatoria","30","0.0045","aleatoria","0.026","750","3.857142857142857"
"286","aleatoria","29","0.0045","aleatoria","0.026","2250","3.272727272727273"
"290","aleatoria","29","0.0045","aleatoria","0.026","2750","3.2962962962962963"
"288","aleatoria","29","0.0045","aleatoria","0.026","1950","3.4473684210526314"
"289","aleatoria","29","0.0045","aleatoria","0.026","3000","3.3728813559322033"
"291","aleatoria","30","0.0045","aleatoria","0.026","800","3.6666666666666665"
"293","aleatoria","30","0.0045","aleatoria","0.026","0","0"
"286","aleatoria","29","0.0045","aleatoria","0.026","2300","3.311111111111111"
"290","aleatoria","29","0.0045","aleatoria","0.026","2800","3.309090909090909"
"288","aleatoria","29","0.0045","aleatoria","0.026","2000","3.41025641025641"
"291","aleatoria","30","0.0045","aleatoria","0.026","850","3.5625"
"286","aleatoria","29","0.0045","aleatoria","0.026","2350","3.282608695652174"
"293","aleatoria","30","0.0045","aleatoria","0.026","50","0"
"290","aleatoria","29","0.0045","aleatoria","0.026","2850","3.3214285714285716"
"288","aleatoria","29","0.0045","aleatoria","0.026","2050","3.4"
"291","aleatoria","30","0.0045","aleatoria","0.026","900","3.588235294117647"
"290","aleatoria","29","0.0045","aleatoria","0.026","2900","3.3157894736842106"
"286","aleatoria","29","0.0045","aleatoria","0.026","2400","3.276595744680851"
"293","aleatoria","30","0.0045","aleatoria","0.026","100","7"
"288","aleatoria","29","0.0045","aleatoria","0.026","2100","3.3658536585365852"
"291","aleatoria","30","0.0045","aleatoria","0.026","950","3.4444444444444446"
"286","aleatoria","29","0.0045","aleatoria","0.026","2450","3.3125"
"290","aleatoria","29","0.0045","aleatoria","0.026","2950","3.293103448275862"
"293","aleatoria","30","0.0045","aleatoria","0.026","150","5.5"
"288","aleatoria","29","0.0045","aleatoria","0.026","2150","3.3333333333333335"
"291","aleatoria","30","0.0045","aleatoria","0.026","1000","3.473684210526316"
"290","aleatoria","29","0.0045","aleatoria","0.026","3000","3.3220338983050848"
"286","aleatoria","29","0.0045","aleatoria","0.026","2500","3.2857142857142856"
"293","aleatoria","30","0.0045","aleatoria","0.026","200","5"
"294","aleatoria","30","0.0045","aleatoria","0.026","0","0"
"288","aleatoria","29","0.0045","aleatoria","0.026","2200","3.3488372093023258"
"291","aleatoria","30","0.0045","aleatoria","0.026","1050","3.55"
"286","aleatoria","29","0.0045","aleatoria","0.026","2550","3.28"
"293","aleatoria","30","0.0045","aleatoria","0.026","250","4.75"
"294","aleatoria","30","0.0045","aleatoria","0.026","50","0"
"288","aleatoria","29","0.0045","aleatoria","0.026","2250","3.3863636363636362"
"291","aleatoria","30","0.0045","aleatoria","0.026","1100","3.619047619047619"
"286","aleatoria","29","0.0045","aleatoria","0.026","2600","3.2941176470588234"
"293","aleatoria","30","0.0045","aleatoria","0.026","300","4.8"
"294","aleatoria","30","0.0045","aleatoria","0.026","100","6"
"288","aleatoria","29","0.0045","aleatoria","0.026","2300","3.4444444444444446"
"291","aleatoria","30","0.0045","aleatoria","0.026","1150","3.4545454545454546"
"286","aleatoria","29","0.0045","aleatoria","0.026","2650","3.326923076923077"
"293","aleatoria","30","0.0045","aleatoria","0.026","350","4"
"294","aleatoria","30","0.0045","aleatoria","0.026","150","3.5"
"288","aleatoria","29","0.0045","aleatoria","0.026","2350","3.391304347826087"
"291","aleatoria","30","0.0045","aleatoria","0.026","1200","3.4782608695652173"
"286","aleatoria","29","0.0045","aleatoria","0.026","2700","3.2830188679245285"
"293","aleatoria","30","0.0045","aleatoria","0.026","400","3.7142857142857144"
"294","aleatoria","30","0.0045","aleatoria","0.026","200","3.3333333333333335"
"288","aleatoria","29","0.0045","aleatoria","0.026","2400","3.382978723404255"
"291","aleatoria","30","0.0045","aleatoria","0.026","1250","3.4166666666666665"
"286","aleatoria","29","0.0045","aleatoria","0.026","2750","3.2962962962962963"
"293","aleatoria","30","0.0045","aleatoria","0.026","450","3.625"
"294","aleatoria","30","0.0045","aleatoria","0.026","250","3.75"
